Inputs,in_size,out_size,Bias
9,47000,500,False
9,47000,600,False
9,47000,700,False
9,47000,800,False
9,47000,900,False
9,47000,1000,False
9,48000,1,False
9,48000,2,False
9,48000,3,False
9,48000,4,False
9,48000,5,False
9,48000,6,False
9,48000,7,False
9,48000,8,False
9,48000,9,False
9,48000,10,False
9,48000,20,False
9,48000,30,False
9,48000,40,False
9,48000,50,False
9,48000,60,False
9,48000,70,False
9,48000,80,False
9,48000,90,False
9,48000,100,False
9,48000,200,False
9,48000,300,False
9,48000,400,False
9,48000,500,False
9,48000,600,False
9,48000,700,False
9,48000,800,False
9,48000,900,False
9,48000,1000,False
9,49000,1,False
9,49000,2,False
9,49000,3,False
9,49000,4,False
9,49000,5,False
9,49000,6,False
9,49000,7,False
9,49000,8,False
9,49000,9,False
9,49000,10,False
9,49000,20,False
9,49000,30,False
9,49000,40,False
9,49000,50,False
9,49000,60,False
9,49000,70,False
9,49000,80,False
9,49000,90,False
9,49000,100,False
9,49000,200,False
9,49000,300,False
9,49000,400,False
9,49000,500,False
9,49000,600,False
9,49000,700,False
9,49000,800,False
9,49000,900,False
9,49000,1000,False
9,50000,1,False
9,50000,2,False
9,50000,3,False
9,50000,4,False
9,50000,5,False
9,50000,6,False
9,50000,7,False
9,50000,8,False
9,50000,9,False
9,50000,10,False
9,50000,20,False
9,50000,30,False
9,50000,40,False
9,50000,50,False
9,50000,60,False
9,50000,70,False
9,50000,80,False
9,50000,90,False
9,50000,100,False
9,50000,200,False
9,50000,300,False
9,50000,400,False
9,50000,500,False
9,50000,600,False
9,50000,700,False
9,50000,800,False
9,50000,900,False
9,50000,1000,False
9,51000,1,False
9,51000,2,False
9,51000,3,False
9,51000,4,False
9,51000,5,False
9,51000,6,False
9,51000,7,False
9,51000,8,False
9,51000,9,False
9,51000,10,False
9,51000,20,False
9,51000,30,False
9,51000,40,False
9,51000,50,False
9,51000,60,False
9,51000,70,False
9,51000,80,False
9,51000,90,False
9,51000,100,False
9,51000,200,False
9,51000,300,False
9,51000,400,False
9,51000,500,False
9,51000,600,False
9,51000,700,False
9,51000,800,False
9,51000,900,False
9,51000,1000,False
9,52000,1,False
9,52000,2,False
9,52000,3,False
9,52000,4,False
9,52000,5,False
9,52000,6,False
9,52000,7,False
9,52000,8,False
9,52000,9,False
9,52000,10,False
9,52000,20,False
9,52000,30,False
9,52000,40,False
9,52000,50,False
9,52000,60,False
9,52000,70,False
9,52000,80,False
9,52000,90,False
9,52000,100,False
9,52000,200,False
9,52000,300,False
9,52000,400,False
9,52000,500,False
9,52000,600,False
9,52000,700,False
9,52000,800,False
9,52000,900,False
9,52000,1000,False
9,53000,1,False
9,53000,2,False
9,53000,3,False
9,53000,4,False
9,53000,5,False
9,53000,6,False
9,53000,7,False
9,53000,8,False
9,53000,9,False
9,53000,10,False
9,53000,20,False
9,53000,30,False
9,53000,40,False
9,53000,50,False
9,53000,60,False
9,53000,70,False
9,53000,80,False
9,53000,90,False
9,53000,100,False
9,53000,200,False
9,53000,300,False
9,53000,400,False
9,53000,500,False
9,53000,600,False
9,53000,700,False
9,53000,800,False
9,53000,900,False
9,53000,1000,False
9,54000,1,False
9,54000,2,False
9,54000,3,False
9,54000,4,False
9,54000,5,False
9,54000,6,False
9,54000,7,False
9,54000,8,False
9,54000,9,False
9,54000,10,False
9,54000,20,False
9,54000,30,False
9,54000,40,False
9,54000,50,False
9,54000,60,False
9,54000,70,False
9,54000,80,False
9,54000,90,False
9,54000,100,False
9,54000,200,False
9,54000,300,False
9,54000,400,False
9,54000,500,False
9,54000,600,False
9,54000,700,False
9,54000,800,False
9,54000,900,False
9,54000,1000,False
9,55000,1,False
9,55000,2,False
9,55000,3,False
9,55000,4,False
9,55000,5,False
9,55000,6,False
9,55000,7,False
9,55000,8,False
9,55000,9,False
9,55000,10,False
9,55000,20,False
9,55000,30,False
9,55000,40,False
9,55000,50,False
9,55000,60,False
9,55000,70,False
9,55000,80,False
9,55000,90,False
9,55000,100,False
9,55000,200,False
9,55000,300,False
9,55000,400,False
9,55000,500,False
9,55000,600,False
9,55000,700,False
9,55000,800,False
9,55000,900,False
9,55000,1000,False
9,56000,1,False
9,56000,2,False
9,56000,3,False
9,56000,4,False
9,56000,5,False
9,56000,6,False
9,56000,7,False
9,56000,8,False
9,56000,9,False
9,56000,10,False
9,56000,20,False
9,56000,30,False
9,56000,40,False
9,56000,50,False
9,56000,60,False
9,56000,70,False
9,56000,80,False
9,56000,90,False
9,56000,100,False
9,56000,200,False
9,56000,300,False
9,56000,400,False
9,56000,500,False
9,56000,600,False
9,56000,700,False
9,56000,800,False
9,56000,900,False
9,56000,1000,False
9,57000,1,False
9,57000,2,False
9,57000,3,False
9,57000,4,False
9,57000,5,False
9,57000,6,False
9,57000,7,False
9,57000,8,False
9,57000,9,False
9,57000,10,False
9,57000,20,False
9,57000,30,False
9,57000,40,False
9,57000,50,False
9,57000,60,False
9,57000,70,False
9,57000,80,False
9,57000,90,False
9,57000,100,False
9,57000,200,False
9,57000,300,False
9,57000,400,False
9,57000,500,False
9,57000,600,False
9,57000,700,False
9,57000,800,False
9,57000,900,False
9,57000,1000,False
9,58000,1,False
9,58000,2,False
9,58000,3,False
9,58000,4,False
9,58000,5,False
9,58000,6,False
9,58000,7,False
9,58000,8,False
9,58000,9,False
9,58000,10,False
9,58000,20,False
9,58000,30,False
9,58000,40,False
9,58000,50,False
9,58000,60,False
9,58000,70,False
9,58000,80,False
9,58000,90,False
9,58000,100,False
9,58000,200,False
9,58000,300,False
9,58000,400,False
9,58000,500,False
9,58000,600,False
9,58000,700,False
9,58000,800,False
9,58000,900,False
9,58000,1000,False
9,59000,1,False
9,59000,2,False
9,59000,3,False
9,59000,4,False
9,59000,5,False
9,59000,6,False
9,59000,7,False
9,59000,8,False
9,59000,9,False
9,59000,10,False
9,59000,20,False
9,59000,30,False
9,59000,40,False
9,59000,50,False
9,59000,60,False
9,59000,70,False
9,59000,80,False
9,59000,90,False
9,59000,100,False
9,59000,200,False
9,59000,300,False
9,59000,400,False
9,59000,500,False
9,59000,600,False
9,59000,700,False
9,59000,800,False
9,59000,900,False
9,59000,1000,False
9,60000,1,False
9,60000,2,False
9,60000,3,False
9,60000,4,False
9,60000,5,False
9,60000,6,False
9,60000,7,False
9,60000,8,False
9,60000,9,False
9,60000,10,False
9,60000,20,False
9,60000,30,False
9,60000,40,False
9,60000,50,False
9,60000,60,False
9,60000,70,False
9,60000,80,False
9,60000,90,False
9,60000,100,False
9,60000,200,False
9,60000,300,False
9,60000,400,False
9,60000,500,False
9,60000,600,False
9,60000,700,False
9,60000,800,False
9,60000,900,False
9,60000,1000,False
9,61000,1,False
9,61000,2,False
9,61000,3,False
9,61000,4,False
9,61000,5,False
9,61000,6,False
9,61000,7,False
9,61000,8,False
9,61000,9,False
9,61000,10,False
9,61000,20,False
9,61000,30,False
9,61000,40,False
9,61000,50,False
9,61000,60,False
9,61000,70,False
9,61000,80,False
9,61000,90,False
9,61000,100,False
9,61000,200,False
9,61000,300,False
9,61000,400,False
9,61000,500,False
9,61000,600,False
9,61000,700,False
9,61000,800,False
9,61000,900,False
9,61000,1000,False
9,62000,1,False
9,62000,2,False
9,62000,3,False
9,62000,4,False
9,62000,5,False
9,62000,6,False
9,62000,7,False
9,62000,8,False
9,62000,9,False
9,62000,10,False
9,62000,20,False
9,62000,30,False
9,62000,40,False
9,62000,50,False
9,62000,60,False
9,62000,70,False
9,62000,80,False
9,62000,90,False
9,62000,100,False
9,62000,200,False
9,62000,300,False
9,62000,400,False
9,62000,500,False
9,62000,600,False
9,62000,700,False
9,62000,800,False
9,62000,900,False
9,62000,1000,False
9,63000,1,False
9,63000,2,False
9,63000,3,False
9,63000,4,False
9,63000,5,False
9,63000,6,False
9,63000,7,False
9,63000,8,False
9,63000,9,False
9,63000,10,False
9,63000,20,False
9,63000,30,False
9,63000,40,False
9,63000,50,False
9,63000,60,False
9,63000,70,False
9,63000,80,False
9,63000,90,False
9,63000,100,False
9,63000,200,False
9,63000,300,False
9,63000,400,False
9,63000,500,False
9,63000,600,False
9,63000,700,False
9,63000,800,False
9,63000,900,False
9,63000,1000,False
9,64000,1,False
9,64000,2,False
9,64000,3,False
9,64000,4,False
9,64000,5,False
9,64000,6,False
9,64000,7,False
9,64000,8,False
9,64000,9,False
9,64000,10,False
9,64000,20,False
9,64000,30,False
9,64000,40,False
9,64000,50,False
9,64000,60,False
9,64000,70,False
9,64000,80,False
9,64000,90,False
9,64000,100,False
9,64000,200,False
9,64000,300,False
9,64000,400,False
9,64000,500,False
9,64000,600,False
9,64000,700,False
9,64000,800,False
9,64000,900,False
9,64000,1000,False
9,65000,1,False
9,65000,2,False
9,65000,3,False
9,65000,4,False
9,65000,5,False
9,65000,6,False
9,65000,7,False
9,65000,8,False
9,65000,9,False
9,65000,10,False
9,65000,20,False
9,65000,30,False
9,65000,40,False
9,65000,50,False
9,65000,60,False
9,65000,70,False
9,65000,80,False
9,65000,90,False
9,65000,100,False
9,65000,200,False
9,65000,300,False
9,65000,400,False
9,65000,500,False
9,65000,600,False
9,65000,700,False
9,65000,800,False
9,65000,900,False
9,65000,1000,False
9,66000,1,False
9,66000,2,False
9,66000,3,False
9,66000,4,False
9,66000,5,False
9,66000,6,False
9,66000,7,False
9,66000,8,False
9,66000,9,False
9,66000,10,False
9,66000,20,False
9,66000,30,False
9,66000,40,False
9,66000,50,False
9,66000,60,False
9,66000,70,False
9,66000,80,False
9,66000,90,False
9,66000,100,False
9,66000,200,False
9,66000,300,False
9,66000,400,False
9,66000,500,False
9,66000,600,False
9,66000,700,False
9,66000,800,False
9,66000,900,False
9,66000,1000,False
9,67000,1,False
9,67000,2,False
9,67000,3,False
9,67000,4,False
9,67000,5,False
9,67000,6,False
9,67000,7,False
9,67000,8,False
9,67000,9,False
9,67000,10,False
9,67000,20,False
9,67000,30,False
9,67000,40,False
9,67000,50,False
9,67000,60,False
9,67000,70,False
9,67000,80,False
9,67000,90,False
9,67000,100,False
9,67000,200,False
9,67000,300,False
9,67000,400,False
9,67000,500,False
9,67000,600,False
9,67000,700,False
9,67000,800,False
9,67000,900,False
9,67000,1000,False
9,68000,1,False
9,68000,2,False
9,68000,3,False
9,68000,4,False
9,68000,5,False
9,68000,6,False
9,68000,7,False
9,68000,8,False
9,68000,9,False
9,68000,10,False
9,68000,20,False
9,68000,30,False
9,68000,40,False
9,68000,50,False
9,68000,60,False
9,68000,70,False
9,68000,80,False
9,68000,90,False
9,68000,100,False
9,68000,200,False
9,68000,300,False
9,68000,400,False
9,68000,500,False
9,68000,600,False
9,68000,700,False
9,68000,800,False
9,68000,900,False
9,68000,1000,False
9,69000,1,False
9,69000,2,False
9,69000,3,False
9,69000,4,False
9,69000,5,False
9,69000,6,False
9,69000,7,False
9,69000,8,False
9,69000,9,False
9,69000,10,False
9,69000,20,False
9,69000,30,False
9,69000,40,False
9,69000,50,False
9,69000,60,False
9,69000,70,False
9,69000,80,False
9,69000,90,False
9,69000,100,False
9,69000,200,False
9,69000,300,False
9,69000,400,False
9,69000,500,False
9,69000,600,False
9,69000,700,False
9,69000,800,False
9,69000,900,False
9,69000,1000,False
9,70000,1,False
9,70000,2,False
9,70000,3,False
9,70000,4,False
9,70000,5,False
9,70000,6,False
9,70000,7,False
9,70000,8,False
9,70000,9,False
9,70000,10,False
9,70000,20,False
9,70000,30,False
9,70000,40,False
9,70000,50,False
9,70000,60,False
9,70000,70,False
9,70000,80,False
9,70000,90,False
9,70000,100,False
9,70000,200,False
9,70000,300,False
9,70000,400,False
9,70000,500,False
9,70000,600,False
9,70000,700,False
9,70000,800,False
9,70000,900,False
9,70000,1000,False
9,71000,1,False
9,71000,2,False
9,71000,3,False
9,71000,4,False
9,71000,5,False
9,71000,6,False
9,71000,7,False
9,71000,8,False
9,71000,9,False
9,71000,10,False
9,71000,20,False
9,71000,30,False
9,71000,40,False
9,71000,50,False
9,71000,60,False
9,71000,70,False
9,71000,80,False
9,71000,90,False
9,71000,100,False
9,71000,200,False
9,71000,300,False
9,71000,400,False
9,71000,500,False
9,71000,600,False
9,71000,700,False
9,71000,800,False
9,71000,900,False
9,71000,1000,False
9,72000,1,False
9,72000,2,False
9,72000,3,False
9,72000,4,False
9,72000,5,False
9,72000,6,False
9,72000,7,False
9,72000,8,False
9,72000,9,False
9,72000,10,False
9,72000,20,False
9,72000,30,False
9,72000,40,False
9,72000,50,False
9,72000,60,False
9,72000,70,False
9,72000,80,False
9,72000,90,False
9,72000,100,False
9,72000,200,False
9,72000,300,False
9,72000,400,False
9,72000,500,False
9,72000,600,False
9,72000,700,False
9,72000,800,False
9,72000,900,False
9,72000,1000,False
9,73000,1,False
9,73000,2,False
9,73000,3,False
9,73000,4,False
9,73000,5,False
9,73000,6,False
9,73000,7,False
9,73000,8,False
9,73000,9,False
9,73000,10,False
9,73000,20,False
9,73000,30,False
9,73000,40,False
9,73000,50,False
9,73000,60,False
9,73000,70,False
9,73000,80,False
9,73000,90,False
9,73000,100,False
9,73000,200,False
9,73000,300,False
9,73000,400,False
9,73000,500,False
9,73000,600,False
9,73000,700,False
9,73000,800,False
9,73000,900,False
9,73000,1000,False
9,74000,1,False
9,74000,2,False
9,74000,3,False
9,74000,4,False
9,74000,5,False
9,74000,6,False
9,74000,7,False
9,74000,8,False
9,74000,9,False
9,74000,10,False
9,74000,20,False
9,74000,30,False
9,74000,40,False
9,74000,50,False
9,74000,60,False
9,74000,70,False
9,74000,80,False
9,74000,90,False
9,74000,100,False
9,74000,200,False
9,74000,300,False
9,74000,400,False
9,74000,500,False
9,74000,600,False
9,74000,700,False
9,74000,800,False
9,74000,900,False
9,74000,1000,False
9,75000,1,False
9,75000,2,False
9,75000,3,False
9,75000,4,False
9,75000,5,False
9,75000,6,False
9,75000,7,False
9,75000,8,False
9,75000,9,False
9,75000,10,False
9,75000,20,False
9,75000,30,False
9,75000,40,False
9,75000,50,False
9,75000,60,False
9,75000,70,False
9,75000,80,False
9,75000,90,False
9,75000,100,False
9,75000,200,False
9,75000,300,False
9,75000,400,False
9,75000,500,False
9,75000,600,False
9,75000,700,False
9,75000,800,False
9,75000,900,False
9,75000,1000,False
9,76000,1,False
9,76000,2,False
9,76000,3,False
9,76000,4,False
9,76000,5,False
9,76000,6,False
9,76000,7,False
9,76000,8,False
9,76000,9,False
9,76000,10,False
9,76000,20,False
9,76000,30,False
9,76000,40,False
9,76000,50,False
9,76000,60,False
9,76000,70,False
9,76000,80,False
9,76000,90,False
9,76000,100,False
9,76000,200,False
9,76000,300,False
9,76000,400,False
9,76000,500,False
9,76000,600,False
9,76000,700,False
9,76000,800,False
9,76000,900,False
9,76000,1000,False
9,77000,1,False
9,77000,2,False
9,77000,3,False
9,77000,4,False
9,77000,5,False
9,77000,6,False
9,77000,7,False
9,77000,8,False
9,77000,9,False
9,77000,10,False
9,77000,20,False
9,77000,30,False
9,77000,40,False
9,77000,50,False
9,77000,60,False
9,77000,70,False
9,77000,80,False
9,77000,90,False
9,77000,100,False
9,77000,200,False
9,77000,300,False
9,77000,400,False
9,77000,500,False
9,77000,600,False
9,77000,700,False
9,77000,800,False
9,77000,900,False
9,77000,1000,False
9,78000,1,False
9,78000,2,False
9,78000,3,False
9,78000,4,False
9,78000,5,False
9,78000,6,False
9,78000,7,False
9,78000,8,False
9,78000,9,False
9,78000,10,False
9,78000,20,False
9,78000,30,False
9,78000,40,False
9,78000,50,False
9,78000,60,False
9,78000,70,False
9,78000,80,False
9,78000,90,False
9,78000,100,False
9,78000,200,False
9,78000,300,False
9,78000,400,False
9,78000,500,False
9,78000,600,False
9,78000,700,False
9,78000,800,False
9,78000,900,False
9,78000,1000,False
9,79000,1,False
9,79000,2,False
9,79000,3,False
9,79000,4,False
9,79000,5,False
9,79000,6,False
9,79000,7,False
9,79000,8,False
9,79000,9,False
9,79000,10,False
9,79000,20,False
9,79000,30,False
9,79000,40,False
9,79000,50,False
9,79000,60,False
9,79000,70,False
9,79000,80,False
9,79000,90,False
9,79000,100,False
9,79000,200,False
9,79000,300,False
9,79000,400,False
9,79000,500,False
9,79000,600,False
9,79000,700,False
9,79000,800,False
9,79000,900,False
9,79000,1000,False
9,80000,1,False
9,80000,2,False
9,80000,3,False
9,80000,4,False
9,80000,5,False
9,80000,6,False
9,80000,7,False
9,80000,8,False
9,80000,9,False
9,80000,10,False
9,80000,20,False
9,80000,30,False
9,80000,40,False
9,80000,50,False
9,80000,60,False
9,80000,70,False
9,80000,80,False
9,80000,90,False
9,80000,100,False
9,80000,200,False
9,80000,300,False
9,80000,400,False
9,80000,500,False
9,80000,600,False
9,80000,700,False
9,80000,800,False
9,80000,900,False
9,80000,1000,False
10,1,1,False
10,1,2,False
10,1,3,False
10,1,4,False
10,1,5,False
10,1,6,False
10,1,7,False
10,1,8,False
10,1,9,False
10,1,10,False
10,1,20,False
10,1,30,False
10,1,40,False
10,1,50,False
10,1,60,False
10,1,70,False
10,1,80,False
10,1,90,False
10,1,100,False
10,1,200,False
10,1,300,False
10,1,400,False
10,1,500,False
10,1,600,False
10,1,700,False
10,1,800,False
10,1,900,False
10,1,1000,False
10,2,1,False
10,2,2,False
10,2,3,False
10,2,4,False
10,2,5,False
10,2,6,False
10,2,7,False
10,2,8,False
10,2,9,False
10,2,10,False
10,2,20,False
10,2,30,False
10,2,40,False
10,2,50,False
10,2,60,False
10,2,70,False
10,2,80,False
10,2,90,False
10,2,100,False
10,2,200,False
10,2,300,False
